academic_year,division,org_id,schedule_difficulty_score,schedule_difficulty_rank,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,team_name,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2019,2,473337,0.5521028764078837,13,4,10,0,14,0.2857142857142857,0.5664485595489577,0.5030598673823788,0.4804178180486449,Lake Erie,G-MAC,4-10,7.71,5.0,0.803,0.556,33.07,0.621,0.226,,20.71,13.29,12.79,,13.0,0.335,16.5,0.286,0.5513076923076924,19.593846153846155,11.603076923076923,0.26444437676450383,13
2019,2,473306,0.5183941918695314,27,16,3,0,19,0.8421052631578947,0.590503835599159,0.5330444443999887,0.6390393446890503,Le Moyne,NE10,16-3,9.16,8.21,0.842,0.552,34.89,0.672,0.324,,24.16,10.11,7.74,7.26,15.0,0.318,15.21,0.842,0.5186,18.164,11.364666666666666,0.2533252981181838,27
2019,2,473346,0.45023466226437636,52,4,10,0,14,0.2857142857142857,0.4502210208092562,0.4768166861002352,0.4157432533582583,Lees-McRae,Conference Carolinas,4-10,6.43,9.71,0.722,0.416,36.29,0.528,0.313,,18.36,11.79,16.36,,11.93,0.34,22.21,0.286,0.45023076923076916,18.821538461538463,13.397692307692308,0.26310341746929794,52
2019,2,473325,0.5706606973020336,7,8,8,0,16,0.5,0.5862394957983192,0.5148352045566751,0.5468285490383284,Lenoir-Rhyne,SAC,8-8,7.75,11.06,0.868,0.425,32.56,0.76,0.266,,21.56,12.69,10.69,,13.81,0.295,15.69,0.5,0.5707142857142856,19.937857142857144,11.517857142857142,0.23350112528680472,7
2019,2,473326,0.5820625692640237,3,20,1,0,21,0.9523809523809524,0.5994971087850346,0.5421977050648404,0.6733932187539655,Limestone,Conference Carolinas,20-1,10.57,7.24,0.898,0.702,44.57,0.742,0.35,,27.67,11.24,8.57,8.52,17.1,0.368,17.57,0.952,0.5832777777777778,21.35222222222222,11.888333333333335,0.2145617770546271,3
2019,2,473327,0.5006439737748386,34,4,10,0,14,0.2857142857142857,0.5003781337096241,0.5035613716181326,0.4475079811879167,Lincoln Memorial,SAC,4-10,5.14,7.57,0.816,0.532,30.93,0.69,0.237,,16.0,10.79,13.14,,10.86,0.29,19.36,0.286,0.5003571428571428,18.094285714285714,12.549999999999999,0.22846681757903897,34
2019,2,473352,0.5228492886271014,24,10,5,0,15,0.6666666666666666,0.5230287130596729,0.5165153211201328,0.5573098534765363,Lindenwood,DII Independent,10-5,6.13,10.8,0.857,0.488,33.73,0.661,0.288,,17.67,9.6,9.73,,11.53,0.263,16.13,0.667,0.5231333333333332,20.101333333333333,11.480666666666668,0.21653325123151157,25
2019,2,473348,0.5311345476985015,20,11,4,0,15,0.7333333333333333,0.5340624027388734,0.5422476856081447,0.5859264561048062,Lynn,Sunshine State,11-4,6.07,7.33,0.89,0.746,40.73,0.729,0.264,,17.93,9.47,9.07,,11.87,0.294,18.6,0.733,0.5303571428571429,20.68642857142857,11.454285714285716,0.14720811659632335,21
2019,2,473328,0.4435649689272657,54,3,12,0,15,0.2,0.4431201369436663,0.500285802027881,0.3966315189788034,Mars Hill,SAC,3-12,5.13,4.27,0.724,0.421,28.2,0.673,0.272,,15.87,13.47,17.6,,10.73,0.277,20.4,0.2,0.4432,18.541333333333334,12.878666666666666,0.17582119705352178,54
2019,2,473308,0.43651324054513757,59,9,6,0,15,0.6,0.4584902246998665,0.5193426551426756,0.5090807761356022,Maryville (MO),GLVC,9-6,6.93,13.93,0.822,0.342,29.27,0.732,0.203,,20.13,12.87,10.53,,13.2,0.328,17.4,0.6,0.43615384615384617,18.423076923076927,12.82153846153846,0.2276565720397709,59
2019,2,473309,0.439091089257428,55,18,2,0,20,0.9,0.4729162201317773,0.5115618244085244,0.5893485661680198,Mercy,ECC,18-2,8.65,12.0,0.804,0.547,35.45,0.712,0.404,,21.7,10.45,7.5,5.55,13.05,0.336,17.25,0.9,0.4391764705882353,17.455882352941174,11.837647058823528,0.2317978925179833,55
2019,2,473310,0.5488566642383986,14,13,4,0,17,0.7647058823529411,0.5434055313653747,0.516118101082554,0.5919087615415611,Mercyhurst,G-MAC,13-4,9.18,10.12,0.893,0.46,35.12,0.687,0.369,,24.41,9.59,9.12,6.12,15.24,0.333,15.94,0.765,0.5498666666666666,19.638666666666666,11.401333333333335,0.2730826167216719,14
2019,2,473311,0.5228492886271014,24,17,3,0,20,0.85,0.570682038334902,0.5474092057518913,0.6346933206054239,Merrimack,NE10,17-3,10.15,7.8,0.818,0.533,34.25,0.701,0.474,,26.1,10.6,9.8,6.15,15.95,0.379,15.25,0.85,0.5243125,19.345,11.238125,0.2627909622566005,24
2019,2,473312,0.48838978651853954,40,7,8,0,15,0.4666666666666667,0.4882638156477166,0.4882913486640033,0.4828714116565258,Molloy,ECC,7-8,6.0,7.67,0.828,0.567,30.47,0.733,0.255,,15.87,11.8,11.13,,9.87,0.273,19.27,0.467,0.4884666666666666,17.802000000000003,11.605333333333334,0.26093725086481784,40
2019,2,473359,0.46514023595275833,47,6,9,0,15,0.4,0.4906993256141863,0.492849693783586,0.4685620862529897,Montevallo,GLVC,6-9,6.4,9.13,0.739,0.533,41.0,0.725,0.297,,19.67,14.73,13.07,,13.27,0.295,23.67,0.4,0.46564285714285714,18.76571428571429,13.159285714285714,0.2175882767137635,47
2019,2,473329,0.5083978221798221,32,12,4,0,16,0.75,0.5094151202147525,0.5273135758647489,0.5740359540735636,Mount Olive,Conference Carolinas,12-4,7.63,9.38,0.898,0.562,34.69,0.923,0.333,,21.06,12.44,7.69,5.75,13.44,0.32,19.0,0.75,0.5088571428571428,19.859285714285715,12.592142857142857,0.23820215218616822,32
2019,2,473314,0.6234489407077718,1,5,13,0,18,0.2777777777777778,0.6287032075538268,0.5108501491218763,0.5115085855018269,New York Tech,ECC,5-13,5.33,6.44,0.827,0.441,28.61,0.589,0.306,,16.11,14.06,13.5,,10.78,0.308,17.28,0.278,0.6253529411764706,19.986470588235292,10.404117647058825,0.20214844317873135,1
2019,2,473363,0.3565504928001069,69,10,6,0,16,0.625,0.3644944720312367,0.4946175488452643,0.4621516232269345,Newberry,SAC,10-6,7.75,8.44,0.823,0.589,37.0,0.707,0.299,,21.75,13.38,12.63,,14.0,0.316,18.69,0.625,0.35546666666666665,17.176000000000002,14.308666666666669,0.21611782794474765,69
2019,2,473341,0.5148545386828186,30,8,9,0,17,0.4705882352941176,0.5276930681774973,0.5123533906144819,0.5095819405658986,North Greenville,Conference Carolinas,8-9,7.94,8.47,0.853,0.533,30.41,0.864,0.277,,22.35,10.06,10.41,4.0,14.41,0.311,17.24,0.471,0.5149333333333332,19.421333333333337,12.915999999999999,0.2607475066462232,30
2019,2,473350,0.41571828213875284,62,1,9,0,10,0.1,0.4356096028154851,0.4803083784501424,0.3628818960202782,Notre Dame de Namur,DII Independent,1-9,6.0,8.4,0.64,0.37,29.2,0.464,0.3,,14.2,12.2,23.3,,8.2,0.283,23.2,0.1,0.416875,18.38125,13.07125,0.19910012399544105,62
2019,2,473315,0.4812349406027838,42,13,4,0,17,0.7647058823529411,0.5123727021172843,0.5272415254706695,0.5791732030145448,Pace,NE10,13-4,10.24,12.12,0.858,0.532,32.06,0.671,0.467,,25.24,11.71,9.82,5.18,15.0,0.343,17.35,0.765,0.48179999999999995,18.016666666666662,11.563333333333334,0.24960240383457843,42
2019,2,473360,0.4909328592300994,38,6,10,0,16,0.375,0.4909982021654815,0.5312802460790957,0.4720691626025147,Palm Beach Atl.,Sunshine State,6-10,5.81,8.81,0.791,0.447,39.63,0.667,0.31,,17.06,13.75,13.69,,11.25,0.265,19.88,0.375,0.49106249999999996,19.24375,12.691875,0.20087324011363486,38
2019,2,473330,0.405880695234838,63,2,12,0,14,0.1428571428571428,0.4038864904936333,0.4514651939785888,0.3505238294557495,Post,CACC,2-12,3.79,9.79,0.762,0.262,24.21,0.566,0.276,,11.29,12.93,14.71,,7.5,0.226,20.21,0.143,0.40399999999999997,15.965000000000002,12.377142857142857,0.23777270058368166,64
2019,2,473343,0.5709255058419359,6,13,5,0,18,0.7222222222222222,0.5803012433043392,0.5227385680705028,0.6013908192253508,Queens (NC),SAC,13-5,7.56,7.0,0.872,0.549,30.22,0.746,0.258,,21.33,11.11,9.06,4.72,13.78,0.332,15.72,0.722,0.5715,20.243571428571432,11.426428571428572,0.21680167039419757,6
2019,2,473354,0.495748529574715,35,7,8,0,15,0.4666666666666667,0.5225363024202033,0.5041438156371694,0.5039707717860606,Roberts Wesleyan,ECC,7-8,4.53,6.07,0.803,0.652,29.6,0.759,0.219,,13.4,12.0,10.8,,8.87,0.274,18.87,0.467,0.4957857142857142,18.562142857142856,11.272142857142857,0.2458931761591457,36
2019,2,473331,0.5153816409450079,28,12,4,0,16,0.75,0.5456750041447078,0.5266301191151789,0.5919950318511487,Rockhurst,RMAC,12-4,8.94,12.44,0.85,0.716,41.06,0.839,0.424,,26.19,10.13,9.81,7.44,17.25,0.305,19.75,0.75,0.5165,18.935000000000002,11.989166666666664,0.2680598502822333,28
2019,2,473316,0.5575638630231748,12,10,5,0,15,0.6666666666666666,0.5693157391161593,0.5290261289713856,0.5835810684675927,Rollins,Sunshine State,10-5,8.07,10.53,0.852,0.519,37.87,0.677,0.278,,22.13,8.8,9.73,4.33,14.07,0.327,16.33,0.667,0.5582307692307692,20.326923076923077,11.48769230769231,0.1290391436414392,12
2019,2,473318,0.5785083551280463,5,10,7,0,17,0.5882352941176471,0.596276554997644,0.5271201690944443,0.5769771433018448,Saint Leo,Sunshine State,10-7,8.24,10.24,0.862,0.428,35.41,0.797,0.381,,23.24,14.12,11.76,,15.0,0.355,16.24,0.588,0.5792666666666667,19.705333333333332,11.586666666666666,0.20204305371765582,5
2019,2,473319,0.495748529574715,35,4,11,0,15,0.2666666666666666,0.4969179925681473,0.5143314658687775,0.4437085294179347,Saint Michael's,NE10,4-11,4.8,11.4,0.754,0.498,32.0,0.635,0.224,,13.07,12.73,10.6,,8.27,0.24,22.2,0.267,0.49693333333333317,18.142,11.859333333333334,0.2664436067079778,35
2019,2,473332,0.5272554767244328,23,5,9,0,14,0.3571428571428571,0.5273951280917225,0.507007096978039,0.4797350525760853,Saint Rose,NE10,5-9,4.79,5.79,0.784,0.68,37.0,0.714,0.396,,15.29,12.5,13.64,,10.5,0.256,18.43,0.357,0.5275000000000001,18.000000000000004,11.063571428571427,0.27946421953445133,23
2019,2,473351,0.5652411997844625,9,12,5,0,17,0.7058823529411765,0.5607686314980068,0.5217643245854005,0.5872959851306476,Seton Hill,G-MAC,12-5,8.12,7.41,0.811,0.659,34.06,0.736,0.394,,22.82,11.59,9.59,5.12,14.71,0.349,16.12,0.706,0.5656666666666665,19.573999999999998,10.948,0.26516049647126716,9
2019,2,473355,0.4713110198074569,45,0,13,0,13,0.0,0.4710022433706644,0.4846777345712601,0.3566705553281472,Shorter,GLVC,0-13,1.85,6.54,0.682,0.258,23.46,0.68,0.206,,7.62,19.69,20.85,,5.77,0.253,24.62,0.0,0.4710000000000001,19.35,13.304545454545455,0.20849155204162892,45
2019,2,473313,0.5646094496985398,10,4,10,0,14,0.2857142857142857,0.5646967153933098,0.5145360014624747,0.4824109294908449,Southern N.H.,NE10,4-10,5.71,8.29,0.796,0.514,34.21,0.657,0.367,,14.5,13.5,12.93,,8.79,0.215,18.0,0.286,0.5647857142857142,18.71357142857143,10.889999999999999,0.2523628845733938,10
2019,2,473317,0.507877915470054,33,7,7,0,14,0.5,0.5321145158468246,0.5250913926874693,0.5223301060952796,St. Anselm,NE10,7-7,6.29,7.0,0.832,0.426,30.71,0.673,0.359,,19.93,11.5,11.5,,13.64,0.322,17.64,0.5,0.5077692307692308,18.313846153846153,11.449230769230768,0.2765109968173901,33
2019,2,473333,0.39015177915864324,66,6,8,0,14,0.4285714285714285,0.3884122287968443,0.4773160766328917,0.4206779906995022,St. Thomas Aquinas,ECC,6-8,3.29,6.43,0.844,0.213,24.86,0.553,0.178,,11.71,16.64,9.5,,8.43,0.309,19.29,0.429,0.38861538461538464,15.916153846153843,12.875384615384615,0.26293653474132334,66
2019,2,473320,0.6114033428886511,2,15,6,0,21,0.7142857142857143,0.6088099567312304,0.5517734278180026,0.6209197638915445,Tampa,Sunshine State,15-6,8.62,7.19,0.843,0.741,37.95,0.698,0.361,,23.33,9.57,10.9,3.81,14.71,0.328,17.48,0.714,0.6093888888888889,21.155,10.600555555555554,0.16235836182445604,2
2019,2,473345,0.45505569069669444,49,7,7,0,14,0.5,0.4744681205815659,0.5111306116632052,0.4900167132065842,Tusculum,SAC,7-7,8.5,5.07,0.765,0.454,28.64,0.696,0.385,,20.71,12.5,13.43,,12.21,0.356,18.5,0.5,0.45538461538461533,18.08923076923077,13.06307692307692,0.25509079483483416,49
2019,2,473305,0.5277255931275076,22,16,3,0,19,0.8421052631578947,0.5684410876361341,0.5362638415439164,0.6288128199935198,UIndy,GLVC,16-3,7.74,9.26,0.843,0.598,36.21,0.774,0.35,,21.68,9.16,10.26,3.68,13.95,0.294,16.42,0.842,0.5280666666666666,19.60533333333333,11.886,0.2575301837757189,22
2019,2,473353,0.47008276292432105,46,4,10,0,14,0.2857142857142857,0.486986612826949,0.4905161628569184,0.4375509185562755,Walsh,G-MAC,4-10,5.21,6.93,0.821,0.534,29.57,0.707,0.226,,15.14,11.93,13.57,,9.93,0.312,21.57,0.286,0.4702307692307693,17.757692307692306,12.179230769230768,0.22529848708773803,46
2019,2,473358,0.5149155437178434,29,11,6,0,17,0.6470588235294118,0.4834760827407886,0.5188251928465769,0.5332090454643915,Westminster (UT),RMAC,11-6,7.12,9.29,0.843,0.473,36.12,0.7,0.286,,20.12,12.12,10.06,,13.0,0.313,19.65,0.647,0.5150833333333332,20.259999999999998,12.278333333333336,0.20291149890750126,29
2019,2,473344,0.46233725805555054,48,3,11,0,14,0.2142857142857142,0.4619204021321447,0.4937637611096058,0.4079725699149024,Wheeling,G-MAC,3-11,4.0,6.86,0.697,0.436,30.36,0.482,0.333,,13.29,12.0,16.71,,9.29,0.264,19.21,0.214,0.4621428571428572,19.020000000000003,11.852857142857143,0.2266872789747576,48
2019,2,473362,0.31447496451681245,70,8,7,0,15,0.5333333333333333,0.3321044842538055,0.4362540973678961,0.4084490998022101,Wilmington (DE),CACC,8-7,5.2,8.33,0.794,0.559,36.47,0.597,0.273,,15.73,11.87,11.93,,10.53,0.249,21.0,0.533,0.3136666666666666,16.881666666666668,14.405833333333332,0.21042351474004886,70
2019,2,473334,0.5394441632815008,17,13,4,0,17,0.7647058823529411,0.5480028285824132,0.530433002353385,0.5977861354677881,Wingate,SAC,13-4,7.29,8.71,0.884,0.564,34.65,0.767,0.265,,20.24,9.94,8.71,4.24,12.94,0.284,15.71,0.765,0.5396666666666667,20.55333333333333,11.595333333333336,0.17017585675477653,17
2019,2,473356,0.495748529574715,35,6,7,0,13,0.4615384615384615,0.4956920014969549,0.5180538050471043,0.492744067394869,Young Harris,GLVC,6-7,8.38,6.38,0.771,0.307,23.38,0.823,0.239,,20.77,15.46,12.38,,12.38,0.361,16.15,0.462,0.4957692307692308,18.67153846153846,12.123076923076923,0.21535128863044425,37
2020,1,493893,0.4103465547488527,58,8,6,0,14,0.5714285714285714,0.4098639455782313,0.5399793488824102,0.482783952866861,Air Force,SoCon,4-3,6.71,6.0,0.81,0.453,27.71,0.741,0.357,0.879,17.0,12.29,11.0,-0.71,10.29,0.312,16.14,0.571,0.41000000000000003,17.79,12.364285714285714,0.29456359972969215,59
2020,1,493894,0.42897433564254933,54,12,4,0,16,0.75,0.4285714285714286,0.5806575963718821,0.5469501133786848,Army West Point,Patriot,6-2,9.38,10.63,0.847,0.451,35.88,0.769,0.308,0.775,23.13,11.63,7.25,6.5,13.75,0.336,16.88,0.75,0.4285,16.43375,12.18,0.311481540384017,54
2020,1,493833,0.39015177915864324,62,4,12,0,16,0.25,0.3892857142857142,0.4593679138321995,0.371984835600907,Bellarmine,SoCon,2-6,6.13,8.88,0.838,0.365,28.63,0.579,0.318,0.812,17.38,11.75,12.0,-0.75,11.25,0.285,18.0,0.25,0.389375,16.655,12.92625,0.2985242609487544,62
2020,1,493834,0.6416418285938845,12,2,10,0,12,0.1666666666666666,0.6472222222222221,0.4648941798941799,0.4815013227513227,Binghamton,America East,1-5,4.17,7.5,0.795,0.345,29.0,0.389,0.211,0.92,11.17,14.83,14.33,-7.33,7.0,0.235,21.17,0.167,0.6471666666666667,22.031666666666666,10.996666666666664,0.32492071682523144,12
2020,1,493835,0.4435649689272657,49,6,6,0,12,0.5,0.4424603174603175,0.5908730158730159,0.4939484126984127,Boston U.,Patriot,3-3,6.33,12.5,0.87,0.608,35.17,0.722,0.364,0.843,16.67,12.33,11.0,-0.67,10.33,0.277,21.5,0.5,0.44249999999999995,18.588333333333335,11.958333333333334,0.2767157085048359,50
2020,1,493836,0.47604882346125055,40,6,4,0,10,0.6,0.4761904761904761,0.5643990929705215,0.5291950113378684,Brown,Ivy League,3-2,7.4,9.0,0.848,0.606,37.2,0.619,0.381,0.832,20.8,13.0,10.2,3.2,13.4,0.254,14.4,0.6,0.47620000000000007,17.538,12.234,0.3294330888056025,40
2020,1,493837,0.7297991361467021,2,6,8,0,14,0.4285714285714285,0.7329931972789115,0.4206754130223518,0.5788083090379009,Bryant,NEC,3-4,6.29,7.0,0.853,0.49,28.0,0.684,0.346,0.857,18.86,11.14,11.71,0.86,12.57,0.292,14.86,0.429,0.7328571428571429,19.83285714285714,9.915714285714285,0.1692491220246724,2
2020,1,493838,0.35560255414922015,66,10,2,0,12,0.8333333333333334,0.3531746031746032,0.6557634164777023,0.5488614890400605,Bucknell,Patriot,5-1,8.67,12.17,0.847,0.565,39.83,0.579,0.588,0.69,23.33,10.83,9.83,4.83,14.67,0.293,15.5,0.833,0.35333333333333333,17.263333333333332,12.991666666666667,0.21252346275699116,66
2020,1,493839,0.6206557825587717,17,0,10,0,10,0.0,0.6219047619047618,0.3521315192743764,0.398985260770975,Canisius,MAAC,0-5,4.2,4.2,0.794,0.343,28.4,0.529,0.143,0.878,12.4,17.2,17.0,-8.8,8.2,0.281,16.8,0.0,0.6218,21.04,11.803999999999998,0.10372540672371455,17
2020,1,493840,0.5353142358592355,25,4,10,0,14,0.2857142857142857,0.5350340136054422,0.4394800777453839,0.4488155976676385,Cleveland St.,DI Independent,2-5,5.57,5.86,0.804,0.569,30.57,0.579,0.304,0.824,15.0,9.14,12.71,-3.29,9.43,0.245,19.29,0.286,0.535,19.517142857142858,10.627142857142857,0.18298555758778964,26
2020,1,493841,0.8122153728032696,1,0,12,0,12,0.0,0.8166666666666668,0.3737093726379441,0.5017606764928194,Colgate,Patriot,0-6,7.33,6.5,0.766,0.51,34.83,0.458,0.538,0.873,19.0,13.67,18.33,-6.67,11.67,0.271,19.67,0.0,0.8166666666666665,24.834999999999997,10.433333333333334,0.20344259359556172,1
2020,1,493842,0.41571828213875284,56,10,0,0,10,1.0,0.4157142857142857,0.6399914965986395,0.6178550170068027,Cornell,Ivy League,5-0,10.4,8.0,0.882,0.529,40.2,0.593,0.571,0.792,28.8,8.6,12.8,5.6,18.4,0.404,14.0,1.0,0.41559999999999997,20.732,13.508,0.2751273159829826,56
2020,1,493843,0.5353142358592355,25,6,2,0,8,0.75,0.5357142857142857,0.5505479969765684,0.592994142101285,Dartmouth,Ivy League,3-1,6.5,8.5,0.852,0.522,30.25,0.5,0.308,0.857,18.0,13.5,8.25,3.25,11.5,0.348,15.25,0.75,0.536,16.763333333333332,10.51,0.1513208511739212,25
2020,1,493844,0.43988802430153345,52,8,4,0,12,0.6666666666666666,0.439484126984127,0.545138888888889,0.5226934523809523,Delaware,CAA,4-2,7.17,9.67,0.898,0.407,29.5,0.6,0.409,0.881,19.0,11.83,9.17,2.67,11.83,0.265,13.67,0.667,0.43933333333333335,15.758333333333333,11.458333333333334,0.1824451211247432,52
2020,1,493845,0.5009949749966803,31,8,4,0,12,0.6666666666666666,0.5011904761904763,0.4881401171579743,0.5392969340513984,Denver,Big East,4-2,6.5,7.83,0.877,0.624,31.33,0.467,0.36,0.829,19.67,7.67,9.5,3.67,13.17,0.315,14.17,0.667,0.5011666666666666,19.183333333333334,11.58,0.3223168299808263,31
2020,1,493846,0.5108853978782903,28,4,6,0,10,0.4,0.511904761904762,0.4555895691609978,0.4698497732426304,Detroit Mercy,MAAC,2-3,6.0,4.8,0.747,0.591,34.8,0.737,0.353,0.942,18.6,10.2,16.8,-4.2,12.6,0.342,18.2,0.4,0.512,19.776,11.508,0.16763412540410738,28
2020,1,493847,0.5053974483054562,30,6,6,0,12,0.5,0.5051587301587301,0.5479379251700681,0.5145638463718821,Drexel,CAA,3-3,8.5,7.67,0.842,0.455,37.17,0.533,0.4,0.824,23.33,11.67,12.5,2.33,14.83,0.319,17.5,0.5,0.5051666666666667,19.638333333333332,13.274999999999999,0.16130035820033245,30
2020,1,493848,0.4713110198074569,42,12,4,0,16,0.75,0.4711309523809524,0.5258556547619047,0.5545293898809524,Duke,ACC,6-2,8.88,7.75,0.898,0.575,34.88,0.654,0.222,0.866,24.13,9.75,11.0,4.25,15.25,0.375,16.88,0.75,0.471125,19.09125,12.27125,0.17997877479025132,42
2020,1,493849,0.44917503195337216,47,10,4,0,14,0.7142857142857143,0.4484126984126984,0.462646447467876,0.5184393896447468,Fairfield,CAA,5-2,10.29,7.29,0.787,0.49,35.86,0.556,0.517,0.764,26.71,13.86,15.57,0.86,16.43,0.354,16.43,0.714,0.4483333333333334,18.91,12.520000000000001,0.33791451910538295,47
2020,1,493850,0.6283801396993662,16,2,12,0,14,0.1428571428571428,0.6282312925170067,0.4165715095562034,0.4539728093618399,Furman,SoCon,1-6,5.71,7.86,0.78,0.302,26.14,0.579,0.556,0.8,14.86,14.57,16.43,-7.29,9.14,0.279,21.14,0.143,0.6281428571428572,22.038571428571426,11.865714285714287,0.2962240602610649,16
2020,1,493851,0.3566911296380928,65,12,0,0,12,1.0,0.356547619047619,0.5153439153439154,0.5571097883597884,Georgetown,Big East,6-0,9.83,8.33,0.934,0.673,41.17,0.786,0.692,0.768,26.33,10.83,6.33,10.17,16.5,0.329,16.5,1.0,0.35650000000000004,15.878333333333332,12.988333333333335,0.3136791088570186,65
2020,1,493852,0.37959349771234807,63,0,12,0,12,0.0,0.3785714285714285,0.4521541950113378,0.3023242630385487,Hampton,DI Independent,0-6,3.5,7.0,0.597,0.52,27.67,0.5,0.045,0.87,9.17,13.0,20.83,-15.17,5.67,0.227,26.67,0.0,0.3786,18.258000000000003,12.144,0.27245447326113037,63
2020,1,493853,0.29537418642407204,74,6,6,0,12,0.5,0.2936507936507936,0.5266005291005291,0.4034755291005291,Hartford,America East,3-3,6.67,9.33,0.851,0.559,29.67,0.48,0.231,0.893,17.83,11.83,10.33,0.83,11.17,0.256,15.67,0.5,0.29383333333333334,15.308333333333332,13.548333333333334,0.19226320211857725,74
2020,1,493854,0.5993369812624321,19,4,4,0,8,0.5,0.6,0.5917517006802722,0.572937925170068,Harvard,Ivy League,2-2,6.0,7.25,0.761,0.438,26.5,0.867,0.3,0.918,17.75,14.75,11.25,0.5,11.75,0.356,16.5,0.5,0.59975,20.415,13.0625,0.12926015433999757,19
2020,1,493902,0.6530660223265898,10,4,12,0,16,0.25,0.6520833333333333,0.4667584325396825,0.5052312748015872,High Point,SoCon,2-6,7.63,7.5,0.856,0.461,30.25,0.515,0.405,0.897,20.0,13.38,17.0,-4.63,12.38,0.321,17.88,0.25,0.6521250000000001,21.591250000000002,12.04625,0.28152061980430493,11
2020,1,493855,0.30187684212269184,72,8,2,0,10,0.8,0.2999999999999999,0.5877301587301588,0.4969325396825397,Hobart,NEC,4-1,9.6,7.6,0.838,0.557,37.0,0.619,0.619,0.862,29.2,15.2,12.0,7.6,19.6,0.367,16.4,0.8,0.3,17.22,15.012,0.3711544153044659,72
2020,1,493856,0.47277059904905977,41,8,6,0,14,0.5714285714285714,0.4727891156462585,0.4991172659540006,0.5040310171687723,Hofstra,CAA,4-3,7.86,5.86,0.922,0.616,32.71,0.708,0.45,0.808,21.43,9.57,10.14,3.43,13.57,0.302,14.29,0.571,0.4727142857142856,18.604285714285712,13.067142857142857,0.22033786671882816,41
2020,1,493857,0.6819081815229079,8,8,6,0,14,0.5714285714285714,0.6825396825396827,0.4762566137566137,0.6031911375661376,Holy Cross,Patriot,4-3,4.71,10.43,0.83,0.633,31.29,0.526,0.16,0.806,13.86,9.71,10.57,-1.43,9.14,0.241,18.57,0.571,0.6825,18.856666666666666,9.331666666666667,0.15915479885947517,8
