academic_year,division,team_name,org_id,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage
2020,2,Quincy,497495,GLVC,0-3,1.67,4.0,0.857,0.219,25.33,0.889,0.125,,5.67,18.67,13.67,,4.0,0.13,16.33,
2020,2,Roberts Wesleyan,493963,ECC,3-3,6.33,8.17,0.767,0.514,29.0,0.815,0.24,,17.33,11.5,9.17,,11.0,0.283,18.33,
2020,2,Rockhurst,493940,GLVC,5-1,8.5,12.67,0.909,0.643,36.17,0.778,0.32,,22.5,11.17,8.5,,14.0,0.251,21.5,
2020,2,Rollins,493925,Sunshine State,2-2,4.75,12.5,0.936,0.416,26.0,0.4,0.364,,15.0,8.0,8.5,,10.25,0.237,15.75,
2020,2,Saint Anselm,493926,NE10,2-0,9.0,10.0,0.932,0.547,36.0,0.667,0.571,,25.5,12.5,11.5,,16.5,0.344,18.5,
2020,2,Saint Leo,493927,Sunshine State,3-2,8.0,9.6,0.84,0.399,26.2,0.6,0.333,,21.4,11.8,12.8,,13.4,0.335,16.0,
2020,2,Saint Michael's,493928,NE10,0-2,4.0,9.0,0.721,0.61,35.5,0.692,,,12.0,11.0,9.0,,8.0,0.193,19.0,
2020,2,Saint Rose,493941,NE10,3-1,7.75,8.75,0.78,0.309,30.75,0.667,0.571,,19.0,11.75,10.0,,11.25,0.346,17.5,
2020,2,Seton Hill,493960,G-MAC,6-0,7.67,7.5,0.831,0.732,36.5,0.833,0.4,,23.0,10.0,5.17,,15.33,0.287,15.5,
2020,2,Shorter,493964,DII Independent,0-7,3.71,8.86,0.786,0.359,25.71,0.793,0.2,,11.29,16.71,14.14,,7.57,0.248,20.29,
2020,2,Southern N.H.,493922,NE10,1-2,6.67,7.33,0.86,0.611,34.0,0.688,0.2,,17.33,10.0,10.0,,10.67,0.222,20.0,
2020,2,St. Thomas Aquinas,493942,ECC,2-4,4.0,8.17,0.796,0.206,28.33,0.737,0.143,,13.0,14.67,14.5,,9.0,0.262,20.0,
2020,2,Tampa,493929,Sunshine State,6-0,10.0,11.33,0.845,0.826,39.5,0.793,0.5,,25.5,7.83,6.17,,15.5,0.324,17.0,
2020,2,Tusculum,493954,SAC,3-3,6.0,8.33,0.877,0.536,31.83,0.652,0.423,,16.5,8.0,9.67,,10.5,0.27,17.17,
2020,2,UAH,493905,GLVC,3-2,7.6,7.0,0.79,0.355,29.0,0.76,0.296,,19.6,14.0,9.6,,12.0,0.294,19.2,
2020,2,UIndy,493914,GLVC,2-2,5.25,7.0,0.859,0.556,29.25,0.6,0.188,,16.75,9.75,12.5,,11.5,0.293,17.25,
2020,2,Walsh,493962,G-MAC,1-3,4.25,5.0,0.767,0.514,25.0,0.571,0.32,,12.5,15.25,14.5,,8.25,0.26,23.25,
2020,2,Westminster (UT),493967,RMAC,2-4,8.0,7.0,0.859,0.353,32.5,0.611,0.267,,23.33,11.17,13.83,,15.33,0.357,17.17,
2020,2,Wilmington (DE),493971,CACC,5-0,6.6,8.8,0.839,0.55,31.2,0.793,0.444,,19.6,14.0,10.0,,13.0,0.294,20.8,
2020,2,Wingate,493943,SAC,4-2,6.83,7.67,0.836,0.713,37.67,0.842,0.368,,19.17,11.5,8.33,,12.33,0.247,21.67,
2020,2,Young Harris,493965,GLVC,3-3,8.67,9.0,0.8,0.304,27.83,0.593,0.368,,20.83,15.67,16.67,,12.17,0.344,19.5,
2021,1,Air Force,507874,SoCon,1-3,4.75,7.25,0.667,0.356,24.5,0.083,0.2,0.854,11.5,11.75,15.25,27.0,6.75,0.208,19.75,
2021,1,Army West Point,507875,Patriot,3-1,6.0,7.5,0.76,0.438,31.0,0.727,0.286,0.882,19.0,13.25,10.0,52.0,13.0,0.308,15.0,
2021,1,Bellarmine,507814,SoCon,2-5,4.57,10.14,0.85,0.289,24.43,0.655,0.391,0.892,13.29,11.14,12.71,61.0,8.71,0.293,18.0,
2021,1,Binghamton,507815,America East,1-0,7.0,12.0,0.607,0.722,38.0,0.75,,0.913,18.0,5.0,5.0,11.0,11.0,0.344,22.0,
2021,1,Boston U.,507816,Patriot,3-1,9.0,10.0,0.897,0.426,29.25,0.75,0.533,0.796,23.0,13.5,8.0,56.0,14.0,0.315,15.75,
2021,1,Bryant,507818,NEC,3-1,7.5,8.5,0.874,0.611,35.75,0.727,0.273,0.878,20.5,11.0,10.5,52.0,13.0,0.287,17.25,
2021,1,Bucknell,507819,Patriot,1-0,8.0,18.0,0.76,0.52,38.0,1.0,,0.731,23.0,8.0,9.0,15.0,15.0,0.366,17.0,
2021,1,Canisius,507820,MAAC,1-0,3.0,5.0,0.792,0.526,31.0,1.0,,0.792,11.0,12.0,7.0,8.0,8.0,0.267,27.0,
2021,1,Cleveland St.,507821,DI Independent,0-2,5.5,11.5,0.756,0.435,30.0,0.857,0.071,0.791,14.5,15.5,12.5,18.0,9.0,0.3,23.5,
2021,1,Colgate,507822,Patriot,1-2,8.33,4.67,0.8,0.544,27.67,0.714,0.222,0.833,20.0,11.0,14.33,35.0,11.67,0.321,19.33,
2021,1,Delaware,507825,CAA,4-1,8.4,8.8,0.853,0.485,34.2,0.6,0.269,0.857,22.2,12.0,9.4,69.0,13.8,0.325,15.8,
2021,1,Denver,507826,Big East,5-2,9.14,6.86,0.872,0.612,32.43,0.75,0.313,0.753,23.43,10.57,10.71,100.0,14.29,0.282,15.29,
2021,1,Detroit Mercy,507827,MAAC,0-1,5.0,12.0,0.889,0.536,28.0,0.571,0.375,0.905,16.0,9.0,15.0,11.0,11.0,0.25,15.0,
2021,1,Drexel,507828,CAA,1-0,8.0,11.0,1.0,0.231,21.0,0.667,0.5,1.0,20.0,12.0,10.0,12.0,12.0,0.279,16.0,
2021,1,Duke,507829,ACC,7-0,9.43,7.29,0.868,0.581,33.57,0.739,0.478,0.861,26.71,11.29,8.29,121.0,17.29,0.414,15.29,
2021,1,Fairfield,507830,CAA,1-2,7.67,6.67,0.812,0.585,33.67,0.688,0.625,0.857,20.67,15.33,15.33,39.0,13.0,0.31,17.67,
2021,1,Georgetown,507832,Big East,4-0,13.5,12.0,0.915,0.679,38.5,0.857,0.556,0.793,31.5,10.0,5.0,72.0,18.0,0.377,19.75,
2021,1,Hartford,507834,America East,0-1,2.0,9.0,0.833,0.48,33.0,0.5,,0.87,8.0,13.0,16.0,6.0,6.0,0.176,21.0,
2021,1,High Point,507883,SoCon,1-4,6.2,9.0,0.842,0.388,29.2,0.471,0.4,0.757,19.6,11.4,19.6,67.0,13.4,0.347,18.0,
2021,1,Hobart,507836,NEC,1-0,5.0,6.0,0.737,0.68,32.0,0.5,,0.824,18.0,16.0,9.0,13.0,13.0,0.245,15.0,
2021,1,Hofstra,507837,CAA,3-1,9.0,7.0,0.871,0.674,34.75,0.619,0.6,0.836,26.25,11.0,12.0,69.0,17.25,0.418,17.5,
2021,1,Holy Cross,507838,Patriot,1-2,4.67,8.0,0.77,0.487,25.67,0.667,0.1,0.776,14.0,13.67,12.67,28.0,9.33,0.252,18.33,
2021,1,Jacksonville,507839,SoCon,3-2,7.6,8.6,0.874,0.508,30.0,0.6,0.235,0.84,18.0,7.8,10.6,52.0,10.4,0.287,15.8,
2021,1,Johns Hopkins,507840,Big Ten,1-2,6.67,5.67,0.82,0.481,24.67,0.667,0.556,0.794,17.33,9.33,13.0,32.0,10.67,0.327,16.33,
2021,1,LIU,507810,NEC,2-1,9.33,4.0,0.911,0.642,32.0,0.667,0.286,0.94,23.33,15.67,10.0,42.0,14.0,0.353,18.0,
2021,1,Lafayette,507841,Patriot,0-2,5.5,8.0,0.792,0.375,34.0,0.6,,0.738,17.0,14.0,13.0,23.0,11.5,0.324,17.0,
2021,1,Lehigh,507842,Patriot,2-0,9.5,9.5,0.875,0.679,46.5,0.5,0.5,0.886,26.5,13.5,8.0,34.0,17.0,0.34,12.0,
2021,1,Loyola Maryland,507844,Patriot,2-2,6.25,8.75,0.884,0.429,29.5,0.625,0.231,0.908,17.75,9.5,10.0,46.0,11.5,0.288,14.5,
2021,1,Manhattan,507845,MAAC,0-1,2.0,8.0,0.833,0.313,24.0,0.5,0.5,1.0,7.0,15.0,8.0,5.0,5.0,0.2,20.0,
2021,1,Marist,507846,MAAC,1-0,9.0,5.0,0.905,0.464,32.0,0.625,0.429,0.889,24.0,14.0,11.0,15.0,15.0,0.341,16.0,
2021,1,Marquette,507847,Big East,0-3,7.33,8.0,0.774,0.319,29.67,0.455,0.833,0.87,19.33,14.33,15.33,36.0,12.0,0.324,14.0,
2021,1,Maryland,507849,Big Ten,3-0,11.67,10.67,0.847,0.461,35.67,0.667,0.5,0.778,28.67,12.0,8.67,51.0,17.0,0.418,12.33,
2021,1,Mercer,507851,SoCon,2-4,4.67,8.33,0.874,0.639,31.5,0.87,0.2,0.869,14.83,11.0,11.17,61.0,10.17,0.254,22.5,
2021,1,Michigan,507852,Big Ten,0-3,5.0,4.0,0.75,0.579,28.67,0.2,0.5,0.897,14.33,9.0,18.67,28.0,9.33,0.255,19.0,
2021,1,Monmouth,507853,MAAC,1-0,6.0,10.0,1.0,0.688,27.0,0.5,0.5,0.833,14.0,9.0,5.0,8.0,8.0,0.235,18.0,
2021,1,Mount St. Mary's,507854,NEC,1-5,3.0,7.67,0.779,0.519,26.67,0.722,0.333,0.84,9.83,8.83,10.67,41.0,6.83,0.21,18.67,
2021,1,NJIT,507856,America East,0-3,3.33,7.0,0.962,0.41,27.67,0.667,0.5,0.8,9.67,15.67,16.67,19.0,6.33,0.174,17.33,
2021,1,Navy,507876,Patriot,2-0,4.0,8.5,0.787,0.585,35.0,0.5,0.571,0.714,14.5,10.5,5.5,21.0,10.5,0.333,18.5,
2021,1,North Carolina,507855,ACC,7-0,10.29,8.14,0.845,0.601,34.29,0.744,0.333,0.864,29.14,11.14,11.0,132.0,18.86,0.361,12.57,
2021,1,Notre Dame,507857,ACC,2-0,13.0,8.0,0.861,0.784,40.0,0.625,0.8,0.8,28.5,11.0,6.5,31.0,15.5,0.316,17.0,
2021,1,Ohio St.,507858,Big Ten,1-2,6.33,6.33,0.821,0.505,30.67,1.0,0.333,0.833,19.33,9.0,15.0,39.0,13.0,0.379,19.67,
2021,1,Penn St.,507859,Big Ten,1-2,5.0,6.33,0.883,0.538,35.0,0.571,0.2,0.864,15.33,7.33,12.33,31.0,10.33,0.261,17.67,
2021,1,Providence,507862,Big East,2-3,5.8,7.2,0.859,0.483,30.2,0.75,0.375,0.757,17.8,9.8,13.6,60.0,12.0,0.24,16.2,
2021,1,Quinnipiac,507863,MAAC,0-1,6.0,5.0,0.929,0.545,26.0,0.667,,0.929,12.0,11.0,13.0,6.0,6.0,0.158,13.0,
2021,1,Richmond,507864,SoCon,1-3,4.25,8.25,0.906,0.44,25.5,0.714,0.5,0.868,12.5,13.0,11.25,33.0,8.25,0.237,16.5,
2021,1,Robert Morris,507865,DI Independent,2-3,8.8,8.6,0.889,0.396,31.2,0.565,0.346,0.845,22.4,14.0,15.6,68.0,13.6,0.342,16.2,
2021,1,Rutgers,507866,Big Ten,3-0,11.0,9.0,0.912,0.44,31.67,0.588,0.5,0.894,29.33,15.33,11.0,55.0,18.33,0.39,12.0,
2021,1,Sacred Heart,507867,NEC,1-4,4.8,5.8,0.903,0.338,27.4,0.739,0.227,0.902,14.0,15.8,13.4,46.0,9.2,0.215,12.8,
2021,1,Saint Joseph's,507869,NEC,1-3,6.0,7.25,0.738,0.684,36.25,0.867,0.143,0.824,16.5,8.75,10.5,42.0,10.5,0.237,19.25,
2021,1,Siena,507870,MAAC,0-1,6.0,6.0,0.792,0.474,33.0,1.0,,0.792,13.0,7.0,8.0,7.0,7.0,0.226,23.0,
2021,1,St. Bonaventure,507811,MAAC,1-0,11.0,5.0,0.929,0.455,22.0,1.0,0.333,0.929,24.0,14.0,6.0,13.0,13.0,0.419,13.0,
2021,1,St. John's (NY),507868,Big East,1-3,3.5,9.75,0.726,0.264,28.5,0.25,0.286,0.859,12.0,14.0,18.25,34.0,8.5,0.26,17.75,
2021,1,Stony Brook,507871,America East,2-3,8.6,5.8,0.815,0.449,34.6,0.778,0.381,0.875,23.0,12.8,13.2,72.0,14.4,0.303,12.8,
2021,1,Syracuse,507872,ACC,3-1,9.0,7.75,0.824,0.528,34.75,0.643,0.273,0.844,25.25,15.75,12.5,65.0,16.25,0.387,12.25,
2021,1,Towson,507873,CAA,2-4,5.33,8.33,0.826,0.395,27.67,0.769,0.389,0.812,14.83,11.83,12.33,57.0,9.5,0.292,19.5,
2021,1,UAlbany,507813,America East,2-0,11.5,7.5,0.86,0.519,34.5,0.833,0.5,0.872,27.0,10.0,7.5,31.0,15.5,0.413,17.5,
2021,1,UMBC,507848,America East,2-0,5.0,7.0,0.872,0.551,25.5,0.667,0.5,0.731,15.5,12.0,9.5,21.0,10.5,0.269,21.0,
2021,1,UMass Lowell,507843,America East,0-2,3.5,10.0,0.692,0.362,33.0,0.5,0.1,0.756,11.0,15.0,18.5,15.0,7.5,0.211,19.0,
2021,1,Utah,507812,DI Independent,1-4,4.8,4.8,0.885,0.532,23.6,0.75,0.474,0.91,12.8,11.6,10.8,40.0,8.0,0.267,16.6,
2021,1,VMI,507879,SoCon,1-1,6.5,12.5,0.737,0.462,35.0,0.75,0.2,0.822,17.0,10.5,12.0,21.0,10.5,0.28,18.5,
2021,1,Vermont,507877,America East,1-2,8.0,7.0,0.866,0.617,41.0,0.8,0.273,0.826,23.33,12.67,13.0,46.0,15.33,0.319,16.33,
2021,1,Villanova,507878,Big East,2-1,4.67,5.67,0.776,0.514,17.0,0.625,0.231,0.911,14.0,11.0,12.67,28.0,9.33,0.243,16.67,
2021,1,Virginia,507880,ACC,5-2,8.43,9.86,0.804,0.611,45.29,0.692,0.353,0.699,23.29,13.43,11.86,104.0,14.86,0.311,17.57,
2021,1,Wagner,507881,NEC,0-3,4.0,3.0,0.783,0.366,24.0,0.429,0.2,0.903,10.33,16.33,18.0,19.0,6.33,0.268,22.33,
2021,2,Adams St.,507955,RMAC,0-1,3.0,4.0,0.6,0.194,17.0,0.4,0.333,,11.0,22.0,22.0,,8.0,0.286,22.0,
2021,2,Adelphi,507931,NE10,0-1,3.0,7.0,1.0,0.304,19.0,0.571,,,10.0,13.0,12.0,,7.0,0.212,12.0,
2021,2,Alderson Broaddus,507956,G-MAC,0-3,1.0,5.33,0.689,0.093,12.33,0.556,0.133,,4.0,14.33,23.0,,3.0,0.161,21.33,
2021,2,American Int'l,507933,NE10,0-1,3.0,8.0,0.542,0.368,23.0,0.333,0.286,,6.0,10.0,14.0,,3.0,0.094,25.0,
2021,2,Anderson (SC),515530,SAC,4-4,6.13,7.88,0.752,0.731,39.88,0.76,0.129,,19.75,11.88,14.0,,13.63,0.311,15.0,
2021,2,Barton,507930,Conference Carolinas,4-3,7.14,8.29,0.807,0.586,42.29,0.724,0.243,,19.43,14.0,13.57,,12.29,0.273,20.71,
2021,2,Belmont Abbey,507900,Conference Carolinas,5-2,8.43,10.43,0.906,0.585,34.71,0.679,0.632,,22.71,11.57,9.14,,14.29,0.351,18.43,
2021,2,CSU Pueblo,507901,RMAC,1-2,5.0,13.33,0.738,0.329,33.0,0.706,0.167,,15.0,16.67,14.0,,10.0,0.233,23.0,
2021,2,Caldwell,507885,CACC,1-0,7.0,6.0,0.857,0.423,32.0,0.786,0.429,,22.0,12.0,9.0,,15.0,0.319,24.0,
2021,2,Catawba,507888,SAC,4-3,4.57,8.43,0.892,0.354,32.71,0.788,0.259,,16.86,10.0,11.71,,12.29,0.299,16.14,
2021,2,Chestnut Hill,507912,CACC,3-2,9.2,8.0,0.873,0.669,38.4,0.4,0.455,,21.2,13.6,12.0,,12.0,0.305,20.6,
2021,2,Chowan,507903,Conference Carolinas,1-7,3.63,9.13,0.789,0.371,37.88,0.682,0.244,,10.63,14.13,16.75,,7.0,0.264,23.88,
2021,2,Coker,507889,SAC,2-3,8.4,10.0,0.842,0.44,29.8,0.588,0.211,,21.8,12.6,13.2,,13.4,0.291,16.6,
2021,2,Colorado Mesa,507907,RMAC,2-0,13.0,11.5,0.883,0.6,34.5,0.833,0.364,,29.0,12.5,5.5,,16.0,0.262,18.5,
2021,2,Davenport,507887,GLVC,1-5,5.0,9.67,0.784,0.26,22.33,0.741,0.458,,12.33,14.67,13.17,,7.33,0.267,23.67,
2021,2,Davis & Elkins,507936,G-MAC,1-1,5.5,9.0,0.708,0.162,18.0,0.5,0.417,,15.5,12.0,21.5,,10.0,0.392,20.5,
2021,2,Dominican (NY),507904,CACC,1-1,5.0,7.5,0.889,0.315,32.0,0.778,0.2,,14.5,10.0,13.5,,9.5,0.322,17.0,
2021,2,Emmanuel (GA),507920,Conference Carolinas,3-3,5.33,6.33,0.725,0.553,27.33,0.771,0.182,,17.17,13.5,11.17,,11.83,0.284,18.67,
2021,2,Felician,507927,CACC,0-3,2.0,5.67,0.746,0.507,35.0,0.583,0.4,,9.67,16.33,14.0,,7.67,0.261,29.0,
2021,2,Franklin Pierce,507940,NE10,0-1,8.0,11.0,0.679,0.375,30.0,0.889,0.333,,23.0,12.0,16.0,,15.0,0.405,20.0,
2021,2,Frostburg St.,507928,ECC,3-0,7.33,13.33,0.831,0.486,36.67,0.636,0.182,,20.67,12.67,7.33,,13.33,0.284,17.67,
2021,2,Georgian Court,507905,CACC,2-1,5.33,6.0,0.914,0.414,28.0,0.5,0.4,,14.67,17.0,10.67,,9.33,0.341,21.0,
2021,2,Lake Erie,507902,G-MAC,1-3,6.5,11.5,0.76,0.684,37.25,0.692,0.368,,16.75,11.25,11.0,,10.25,0.259,23.5,
2021,2,Lander,507929,Peach Belt,4-2,6.17,8.5,0.865,0.473,41.0,0.905,0.313,,18.0,11.83,11.83,,11.83,0.296,23.0,
2021,2,Le Moyne,507942,NE10,1-0,9.0,5.0,0.933,0.696,31.0,1.0,0.429,,21.0,14.0,7.0,,12.0,0.308,13.0,
2021,2,Lees-McRae,507910,Conference Carolinas,0-7,6.0,12.57,0.822,0.345,29.14,0.514,0.175,,15.57,12.86,15.71,,9.57,0.266,21.57,
2021,2,Lenoir-Rhyne,507890,SAC,6-1,8.14,11.0,0.836,0.495,32.86,0.679,0.35,,22.57,10.71,9.86,,14.43,0.342,17.0,
2021,2,Lewis,507886,GLVC,2-4,7.33,8.0,0.857,0.621,32.83,0.647,0.152,,18.5,13.0,11.17,,11.17,0.309,22.5,
2021,2,Limestone,507891,SAC,5-2,7.43,7.86,0.829,0.674,43.14,0.72,0.48,,21.86,10.86,8.29,,14.43,0.338,21.57,
2021,2,Lincoln Memorial,507892,SAC,0-4,2.5,5.75,0.538,0.152,23.25,0.571,0.125,,8.5,16.25,19.25,,6.0,0.296,22.0,
2021,2,Lindenwood,507915,GLVC,5-1,7.33,11.83,0.863,0.537,34.67,0.824,0.269,,19.67,9.17,6.5,,12.33,0.235,15.67,
2021,2,Lynn,507911,Sunshine State,1-0,15.0,16.0,0.957,0.889,43.0,0.857,0.5,,34.0,9.0,5.0,,19.0,0.317,13.0,
2021,2,Mars Hill,507893,SAC,3-6,5.89,3.56,0.783,0.421,27.78,0.781,0.292,,16.89,12.67,16.56,,11.0,0.308,20.78,
2021,2,Maryville (MO),507943,GLVC,5-0,8.8,13.6,0.742,0.434,32.2,0.75,0.583,,22.2,11.0,6.2,,13.4,0.374,18.6,
2021,2,Mercy,507944,ECC,4-0,10.0,10.25,0.848,0.777,47.25,0.5,0.421,,25.5,9.0,6.5,,15.5,0.32,20.75,
2021,2,Mercyhurst,507945,G-MAC,4-0,13.5,9.25,0.875,0.67,36.5,0.706,0.348,,32.25,9.5,5.75,,18.75,0.408,16.5,
2021,2,Molloy,507946,ECC,1-5,5.0,11.17,0.814,0.213,26.33,0.5,0.611,,13.83,11.0,13.33,,8.83,0.254,17.83,
2021,2,Montevallo,507922,Peach Belt,4-4,8.63,11.75,0.833,0.372,35.25,0.667,0.233,,22.5,16.13,12.25,,13.88,0.342,21.63,
2021,2,Mount Olive,507894,Conference Carolinas,5-0,7.4,10.2,0.883,0.574,30.2,0.941,0.308,,19.6,9.8,5.6,,12.2,0.313,18.2,
2021,2,Newberry,507926,SAC,3-3,7.5,9.33,0.896,0.595,38.17,0.895,0.4,,20.17,11.0,10.5,,12.67,0.326,17.0,
2021,2,North Greenville,507906,Conference Carolinas,3-5,7.13,10.25,0.802,0.587,37.75,0.591,0.324,,19.38,9.5,11.25,,12.25,0.262,20.5,
2021,2,Pace,507949,NE10,1-1,6.5,9.5,0.829,0.6,28.5,0.4,0.2,,18.0,11.0,11.0,,11.5,0.303,20.0,
2021,2,Palm Beach Atl.,507923,Sunshine State,0-1,1.0,9.0,0.808,0.111,20.0,0.5,0.143,,6.0,12.0,19.0,,5.0,0.156,22.0,
2021,2,Queens (NC),507908,SAC,3-3,5.0,5.67,0.811,0.497,24.5,0.742,0.217,,15.67,14.17,11.83,,10.67,0.32,17.33,
2021,2,Quincy,507957,GLVC,0-6,1.5,5.17,0.76,0.489,17.83,0.75,0.037,,5.33,15.33,14.83,,3.83,0.187,24.33,
2021,2,Roberts Wesleyan,507917,ECC,4-2,7.33,9.5,0.878,0.564,33.33,0.848,0.467,,22.5,11.0,7.83,,15.17,0.371,18.17,
2021,2,Rockhurst,507896,GLVC,3-3,7.17,11.17,0.834,0.649,30.33,0.633,0.316,,17.17,11.0,8.83,,10.0,0.245,23.83,
2021,2,Saint Leo,507952,Sunshine State,0-1,3.0,9.0,0.778,0.294,19.0,0.5,0.25,,11.0,15.0,24.0,,8.0,0.195,18.0,
2021,2,Saint Michael's,507953,NE10,1-0,7.0,18.0,0.8,0.632,44.0,0.714,0.667,,21.0,18.0,3.0,,14.0,0.378,22.0,
2021,2,Saint Rose,507897,NE10,0-1,2.0,9.0,0.737,0.29,19.0,0.5,0.25,,9.0,17.0,21.0,,7.0,0.389,18.0,
2021,2,Seton Hill,507914,G-MAC,3-1,14.5,12.75,0.814,0.662,37.5,0.769,0.667,,37.25,11.25,8.5,,22.75,0.404,19.25,
2021,2,Shorter,507918,Peach Belt,2-5,2.71,7.29,0.743,0.467,27.86,0.727,0.184,,9.71,16.43,14.29,,7.0,0.213,21.57,
2021,2,Southern N.H.,507947,NE10,1-0,7.0,7.0,0.789,0.625,36.0,0.667,0.111,,23.0,8.0,15.0,,16.0,0.4,25.0,
2021,2,St. Thomas Aquinas,507898,ECC,0-2,4.5,7.0,0.733,0.418,32.0,0.444,0.3,,13.0,14.5,16.5,,8.5,0.236,24.5,
2021,2,Tampa,507954,Sunshine State,1-0,13.0,16.0,0.722,0.706,44.0,0.75,0.5,,37.0,13.0,8.0,,24.0,0.421,16.0,
2021,2,Tusculum,507909,SAC,4-3,5.0,7.86,0.762,0.576,35.43,0.609,0.36,,16.14,11.0,10.43,,11.14,0.289,18.43,
2021,2,UAH,507932,Peach Belt,2-5,5.14,10.29,0.836,0.453,30.29,0.808,0.205,,15.14,14.0,11.14,,10.0,0.25,21.29,
2021,2,UIndy,507941,GLVC,4-1,9.4,10.4,0.862,0.504,34.8,0.7,0.833,,23.0,9.6,9.0,,13.6,0.313,13.8,
2021,2,Walsh,507916,G-MAC,1-4,4.2,10.0,0.776,0.51,28.6,0.722,0.143,,14.0,13.8,14.6,,9.8,0.343,22.6,
2021,2,Westminster (UT),507921,RMAC,2-1,6.33,9.67,0.9,0.436,30.67,0.667,,,16.67,8.67,12.0,,10.33,0.304,21.67,
2021,2,Wheeling,515870,G-MAC,1-5,4.5,6.33,0.625,0.431,28.17,0.37,0.323,,11.0,9.83,16.67,,6.5,0.241,23.83,
2021,2,Wilmington (DE),507925,CACC,0-1,6.0,14.0,0.862,,16.0,0.25,0.333,,13.0,19.0,16.0,,7.0,0.2,22.0,
2021,2,Wingate,507899,SAC,6-1,12.0,10.29,0.947,0.59,42.29,0.917,0.429,,30.57,9.14,8.14,,18.57,0.314,13.86,
2022,1,Air Force,530081,ASUN,6-5,6.09,8.91,0.807,0.475,28.91,0.708,0.48,0.879,17.82,13.09,10.82,129.0,11.73,0.269,16.27,
2022,1,Army West Point,530082,Patriot,9-2,8.27,7.64,0.884,0.514,30.0,0.7,0.472,0.813,22.64,14.0,10.55,158.0,14.36,0.308,14.45,
2022,1,Bellarmine,530022,ASUN,3-10,6.62,10.15,0.785,0.419,25.92,0.774,0.273,0.822,17.23,11.46,12.46,138.0,10.62,0.307,18.92,
2022,1,Binghamton,530023,America East,4-5,5.67,7.56,0.792,0.522,30.78,0.5,0.2,0.878,17.33,12.56,12.67,105.0,11.67,0.296,18.44,
2022,1,Boston U.,530024,Patriot,8-3,8.73,12.55,0.836,0.596,37.82,0.628,0.364,0.764,23.0,12.18,10.45,157.0,14.27,0.307,19.0,
2022,1,Brown,530025,Ivy League,6-4,7.3,7.1,0.872,0.496,27.9,0.743,0.5,0.808,20.1,12.6,11.8,128.0,12.8,0.289,16.1,
2022,1,Bryant,530026,NEC,5-5,6.1,9.2,0.81,0.53,33.0,0.744,0.206,0.818,17.7,13.0,10.5,116.0,11.6,0.261,18.4,
2022,1,Bucknell,530027,Patriot,7-4,8.09,10.45,0.824,0.475,36.36,0.647,0.238,0.793,21.55,10.91,10.55,148.0,13.45,0.306,16.55,
2022,1,Canisius,530028,MAAC,2-9,4.82,5.36,0.768,0.457,28.09,0.519,0.286,0.881,14.36,13.36,15.64,105.0,9.55,0.252,18.09,
2022,1,Cleveland St.,530029,ASUN,3-7,6.9,6.0,0.873,0.445,28.3,0.594,0.278,0.858,18.2,14.0,12.0,113.0,11.3,0.269,16.8,
2022,1,Colgate,530030,Patriot,2-8,4.5,5.9,0.792,0.549,26.7,0.625,0.133,0.871,13.7,13.7,12.0,92.0,9.2,0.254,18.6,
2022,1,Cornell,530031,Ivy League,9-1,8.1,9.2,0.822,0.452,33.5,0.613,0.406,0.732,21.6,11.8,10.3,135.0,13.5,0.316,16.1,
2022,1,Dartmouth,530032,Ivy League,4-6,5.4,7.9,0.783,0.523,32.7,0.639,0.258,0.835,14.9,13.7,11.9,95.0,9.5,0.228,18.8,
2022,1,Delaware,530033,CAA,6-5,7.55,6.45,0.894,0.422,29.91,0.571,0.474,0.858,20.82,11.09,11.73,146.0,13.27,0.307,13.36,
2022,1,Denver,530034,Big East,6-5,8.09,6.45,0.886,0.55,26.82,0.559,0.486,0.852,21.0,12.0,12.91,142.0,12.91,0.289,14.09,
2022,1,Detroit Mercy,530035,ASUN,1-7,2.38,7.0,0.711,0.405,31.75,0.552,0.182,0.886,9.13,15.13,16.25,54.0,6.75,0.189,21.75,
2022,1,Drexel,530036,CAA,5-5,8.5,7.8,0.883,0.361,30.9,0.706,0.333,0.883,21.4,13.0,13.3,129.0,12.9,0.338,16.6,
2022,1,Duke,530037,ACC,9-5,8.0,7.21,0.861,0.555,34.36,0.633,0.6,0.85,23.14,12.86,11.07,212.0,15.14,0.332,15.14,
2022,1,Fairfield,530038,CAA,6-5,7.73,8.55,0.908,0.529,35.18,0.705,0.545,0.845,22.0,13.0,13.45,157.0,14.27,0.326,17.91,
2022,1,Georgetown,530039,Big East,9-1,8.6,9.1,0.864,0.62,37.1,0.652,0.444,0.855,23.4,12.3,8.2,148.0,14.8,0.319,15.8,
2022,1,Hampton,530040,SoCon,0-7,1.86,6.71,0.678,0.422,23.71,0.667,0.087,0.94,6.29,18.57,19.57,31.0,4.43,0.2,27.0,
2022,1,Harvard,530042,Ivy League,7-2,6.22,10.0,0.794,0.417,33.22,0.615,0.333,0.759,19.44,11.67,10.67,119.0,13.22,0.322,18.67,
